Date,Open,High,Low,Close,Adj Close,Volume
2020-08-03,1047.000000,1094.650024,1043.000000,1077.349976,1073.349976,7646498
2020-08-04,1088.949951,1089.199951,1065.250000,1075.199951,1075.199951,3357481
2020-08-05,1083.000000,1114.449951,1078.000000,1105.449951,1105.449951,5465772
2020-08-06,1105.449951,1125.000000,1091.250000,1120.150024,1120.150024,4499103
2020-08-07,1114.949951,1131.400024,1086.050049,1091.050049,1091.050049,4553672
2020-08-10,1093.000000,1114.599976,1084.000000,1107.550049,1107.550049,5185798
2020-08-11,1074.000000,1087.699951,1048.599976,1066.250000,1066.250000,11189277
2020-08-12,1068.000000,1076.900024,1048.550049,1056.349976,1056.349976,6260227
2020-08-13,1064.050049,1103.150024,1062.000000,1097.650024,1097.650024,5476727
2020-08-14,1097.650024,1119.000000,1090.050049,1104.150024,1104.150024,4149195
2020-08-17,1113.000000,1126.199951,1106.000000,1123.849976,1123.849976,3033448
2020-08-18,1128.949951,1151.800049,1125.099976,1145.550049,1145.550049,4134374
2020-08-19,1158.849976,1159.000000,1145.000000,1148.400024,1148.400024,2570066
2020-08-20,1130.050049,1138.400024,1118.800049,1125.699951,1125.699951,2727302
2020-08-21,1137.699951,1143.800049,1129.099976,1138.099976,1138.099976,2181243
2020-08-24,1140.000000,1146.750000,1124.000000,1126.650024,1126.650024,2122417
2020-08-25,1131.000000,1139.000000,1122.900024,1136.500000,1136.500000,1465877
2020-08-26,1139.699951,1150.000000,1127.150024,1134.199951,1134.199951,2009966
2020-08-27,1140.000000,1148.500000,1127.000000,1137.650024,1137.650024,1459135
2020-08-28,1148.250000,1148.250000,1131.599976,1134.099976,1134.099976,1628956
2020-08-31,1131.000000,1153.000000,1086.000000,1100.500000,1100.500000,3373546
2020-09-01,1105.000000,1129.650024,1095.650024,1120.050049,1120.050049,2043953
2020-09-02,1116.949951,1124.650024,1102.599976,1121.300049,1121.300049,1919880
2020-09-03,1121.300049,1191.599976,1121.300049,1185.300049,1185.300049,5945052
2020-09-04,1161.599976,1198.050049,1155.000000,1159.250000,1159.250000,3490945
2020-09-07,1164.000000,1176.449951,1149.300049,1167.699951,1167.699951,2166322
2020-09-08,1167.699951,1174.099976,1154.599976,1162.550049,1162.550049,1994062
2020-09-09,1156.900024,1171.800049,1148.300049,1161.099976,1161.099976,1918422
2020-09-10,1165.000000,1165.849976,1138.750000,1155.250000,1155.250000,1841208
2020-09-11,1156.000000,1194.000000,1155.000000,1167.750000,1167.750000,5572098
2020-09-14,1168.500000,1191.599976,1167.949951,1188.000000,1188.000000,2019325
2020-09-15,1194.800049,1220.000000,1170.150024,1174.550049,1174.550049,5204233
2020-09-16,1180.000000,1189.000000,1164.699951,1181.699951,1181.699951,2463561
2020-09-17,1174.949951,1191.550049,1168.050049,1182.400024,1182.400024,2019300
2020-09-18,1185.000000,1201.500000,1157.349976,1163.599976,1163.599976,2575064
2020-09-21,1163.599976,1171.800049,1115.050049,1119.900024,1119.900024,2666086
2020-09-22,1120.000000,1127.500000,1093.150024,1104.449951,1104.449951,2000953
2020-09-23,1107.500000,1121.949951,1103.000000,1117.199951,1117.199951,2068183
2020-09-24,1113.000000,1113.900024,1076.000000,1096.150024,1096.150024,2356296
2020-09-25,1097.550049,1115.000000,1081.250000,1109.349976,1109.349976,2275740
2020-09-28,1119.000000,1143.949951,1108.349976,1138.750000,1138.750000,2509616
2020-09-29,1145.000000,1174.150024,1139.349976,1167.300049,1167.300049,3586518
2020-09-30,1173.000000,1205.000000,1163.250000,1201.349976,1201.349976,3635996
2020-10-01,1203.599976,1211.000000,1182.000000,1198.650024,1198.650024,2990243
2020-10-05,1201.000000,1216.000000,1188.699951,1194.349976,1194.349976,2151235
2020-10-06,1204.000000,1215.949951,1192.000000,1199.949951,1199.949951,2087249
2020-10-07,1205.000000,1268.000000,1200.449951,1254.000000,1254.000000,9411156
2020-10-08,1257.000000,1262.550049,1233.599976,1254.150024,1254.150024,3144780
2020-10-09,1254.150024,1269.000000,1247.500000,1255.199951,1255.199951,1873176
2020-10-12,1260.199951,1261.349976,1236.000000,1256.750000,1256.750000,2009418
2020-10-13,1257.550049,1281.900024,1223.650024,1228.849976,1228.849976,4735253
2020-10-14,1224.349976,1248.949951,1218.550049,1223.449951,1223.449951,4096708
2020-10-15,1222.900024,1237.550049,1210.000000,1213.599976,1213.599976,2727327
2020-10-16,1216.050049,1240.050049,1216.000000,1223.150024,1223.150024,2772602
2020-10-19,1225.099976,1234.599976,1213.099976,1228.800049,1228.800049,1606979
2020-10-20,1230.000000,1245.550049,1217.099976,1233.500000,1233.500000,2841242
2020-10-21,1241.000000,1256.550049,1229.000000,1244.699951,1244.699951,2687516
2020-10-22,1240.150024,1253.000000,1220.000000,1229.449951,1229.449951,1973416
2020-10-23,1235.000000,1247.800049,1231.199951,1241.699951,1241.699951,1527141
2020-10-26,1250.000000,1250.000000,1210.500000,1215.500000,1215.500000,1425518
2020-10-27,1219.000000,1237.000000,1213.550049,1231.800049,1231.800049,1778338
2020-10-28,1231.800049,1241.000000,1185.349976,1217.000000,1217.000000,4810354
2020-10-29,1201.000000,1201.000000,1155.550049,1178.199951,1178.199951,5274120
2020-10-30,1176.400024,1187.800049,1159.099976,1165.750000,1165.750000,2275592
2020-11-02,1167.500000,1182.000000,1154.000000,1168.500000,1168.500000,2502801
2020-11-03,1178.000000,1205.300049,1174.800049,1199.949951,1199.949951,2079628
2020-11-04,1199.949951,1217.900024,1192.699951,1215.650024,1215.650024,2043263
2020-11-05,1224.150024,1253.849976,1210.250000,1242.099976,1242.099976,2215527
2020-11-06,1242.099976,1265.849976,1239.000000,1253.500000,1253.500000,2546487
2020-11-09,1265.400024,1287.699951,1252.449951,1285.050049,1285.050049,1840061
2020-11-10,1286.000000,1312.000000,1274.349976,1305.400024,1305.400024,2898878
2020-11-11,1309.900024,1318.699951,1263.699951,1274.699951,1274.699951,2872916
2020-11-12,1286.949951,1296.000000,1267.000000,1278.099976,1278.099976,3650248
2020-11-13,1297.000000,1304.000000,1278.449951,1288.449951,1288.449951,3107920
2020-11-14,null,null,null,null,null,null
2020-11-17,1297.000000,1304.800049,1277.300049,1301.949951,1301.949951,2185705
2020-11-18,1301.949951,1303.000000,1267.000000,1280.099976,1280.099976,2934467
2020-11-19,1278.550049,1345.599976,1270.050049,1292.449951,1292.449951,6942825
2020-11-20,1295.949951,1371.300049,1295.599976,1365.150024,1365.150024,10421957
2020-11-23,1375.000000,1375.000000,1332.000000,1347.599976,1347.599976,2995116
2020-11-24,1347.599976,1364.449951,1323.250000,1327.150024,1327.150024,2876893
2020-11-25,1331.000000,1345.000000,1300.349976,1306.949951,1306.949951,3417818
2020-11-26,1316.949951,1333.000000,1308.150024,1327.400024,1327.400024,2819881
2020-11-27,1333.000000,1368.400024,1313.550049,1361.199951,1361.199951,5497388
2020-12-01,1383.000000,1386.400024,1335.000000,1341.099976,1341.099976,2881906
2020-12-02,1347.949951,1392.050049,1343.500000,1389.000000,1389.000000,2969071
2020-12-03,1398.900024,1424.000000,1386.050049,1418.500000,1418.500000,3939085
2020-12-04,1418.500000,1440.550049,1413.699951,1437.150024,1437.150024,2229459
2020-12-07,1436.000000,1436.000000,1418.000000,1425.300049,1425.300049,1430365
2020-12-08,1425.300049,1435.650024,1412.349976,1427.849976,1427.849976,1666175
2020-12-09,1430.000000,1435.000000,1417.550049,1426.150024,1426.150024,1579066
2020-12-10,1428.000000,1445.000000,1415.550049,1424.199951,1424.199951,2588422
2020-12-11,1427.500000,1449.849976,1423.000000,1442.400024,1442.400024,1398271
2020-12-14,1451.000000,1469.500000,1445.000000,1463.449951,1463.449951,2453825
2020-12-15,1460.500000,1476.000000,1449.300049,1468.750000,1468.750000,2035503
2020-12-16,1477.000000,1510.000000,1469.199951,1504.449951,1504.449951,2638988
2020-12-17,1495.150024,1520.000000,1492.300049,1501.949951,1501.949951,1951230
2020-12-18,1502.000000,1525.000000,1497.099976,1519.349976,1519.349976,3299825
2020-12-21,1514.199951,1528.550049,1451.000000,1471.650024,1471.650024,2298069
2020-12-22,1466.000000,1510.000000,1451.199951,1498.800049,1498.800049,3305444
2020-12-23,1504.699951,1519.800049,1478.050049,1490.849976,1490.849976,2847742
2020-12-24,1520.000000,1520.000000,1486.000000,1495.900024,1495.900024,1947894
2020-12-28,1503.300049,1547.650024,1496.150024,1543.550049,1543.550049,2497242
2020-12-29,1554.000000,1556.849976,1528.449951,1540.099976,1540.099976,2081338
2020-12-30,1548.000000,1555.699951,1533.300049,1552.599976,1552.599976,1151230
2020-12-31,1549.000000,1571.000000,1544.199951,1567.150024,1567.150024,2031709
2021-01-01,1562.099976,1573.000000,1555.949951,1558.599976,1558.599976,1003018
2021-01-04,1566.000000,1567.000000,1538.000000,1550.900024,1550.900024,1383979
2021-01-05,1545.000000,1576.849976,1541.500000,1570.949951,1570.949951,1351709
2021-01-06,1578.000000,1621.349976,1561.849976,1572.599976,1572.599976,3312171
2021-01-07,1570.000000,1570.000000,1535.000000,1542.349976,1542.349976,2820445
2021-01-08,1547.900024,1555.300049,1521.500000,1548.599976,1548.599976,3478504
2021-01-11,1560.000000,1572.000000,1545.699951,1563.900024,1563.900024,1425529
2021-01-12,1560.000000,1560.800049,1524.000000,1527.099976,1527.099976,2550741
2021-01-13,1530.000000,1536.000000,1495.000000,1505.800049,1505.800049,3527208
2021-01-14,1508.000000,1517.849976,1480.050049,1489.949951,1489.949951,2814477
2021-01-15,1489.949951,1509.000000,1471.300049,1477.250000,1477.250000,1725346
2021-01-18,1467.000000,1509.000000,1460.000000,1503.550049,1503.550049,2302268
2021-01-19,1518.000000,1524.000000,1501.000000,1519.900024,1519.900024,2279346
2021-01-20,1519.900024,1541.000000,1519.900024,1531.300049,1531.300049,1838240
2021-01-21,1533.099976,1549.849976,1512.050049,1517.300049,1517.300049,1558030
2021-01-22,1522.000000,1534.699951,1487.000000,1491.199951,1491.199951,1364197
2021-01-25,1505.050049,1512.800049,1478.750000,1499.849976,1499.849976,1604484
2021-01-27,1505.000000,1505.000000,1432.000000,1440.699951,1440.699951,2021747
2021-01-28,1420.000000,1454.449951,1415.650024,1450.099976,1450.099976,1850239
2021-01-29,1456.000000,1469.250000,1415.250000,1420.300049,1420.300049,2435997
2021-02-01,1437.800049,1508.550049,1423.650024,1501.550049,1501.550049,2215933
2021-02-02,1515.000000,1536.000000,1482.000000,1485.449951,1485.449951,1974202
2021-02-03,1492.000000,1529.000000,1492.000000,1525.150024,1525.150024,1853072
2021-02-04,1530.000000,1540.000000,1488.099976,1513.599976,1513.599976,2728965
2021-02-05,1518.550049,1538.949951,1504.500000,1509.449951,1509.449951,1344007
2021-02-08,1514.000000,1564.849976,1510.050049,1541.699951,1541.699951,2683198
2021-02-09,1548.000000,1584.650024,1543.050049,1559.900024,1559.900024,2364475
2021-02-10,1575.400024,1588.000000,1526.000000,1563.150024,1563.150024,2125469
2021-02-11,1552.000000,1575.900024,1511.250000,1524.699951,1524.699951,5970196
2021-02-12,1536.699951,1536.699951,1491.000000,1494.199951,1494.199951,3284441
2021-02-15,1506.000000,1518.500000,1476.750000,1484.750000,1484.750000,3156535
2021-02-16,1492.150024,1505.000000,1461.000000,1471.849976,1471.849976,3090249
2021-02-17,1469.400024,1483.000000,1449.500000,1460.400024,1460.400024,2096959
2021-02-18,1465.099976,1471.900024,1429.000000,1433.000000,1433.000000,2686046
2021-02-19,1434.000000,1444.900024,1412.800049,1425.550049,1425.550049,2543997
2021-02-22,1425.000000,1433.099976,1396.000000,1405.250000,1405.250000,1931189
2021-02-23,1415.000000,1436.949951,1400.150024,1424.050049,1424.050049,1871135
2021-02-24,1424.050049,1474.000000,1424.050049,1451.849976,1451.849976,1143204
2021-02-25,1460.000000,1462.949951,1430.500000,1434.449951,1434.449951,1967386
2021-02-26,1420.000000,1431.949951,1403.099976,1406.900024,1406.900024,2715597
2021-03-01,1421.500000,1466.000000,1416.599976,1452.150024,1452.150024,1962042
2021-03-02,1469.000000,1474.000000,1450.000000,1471.150024,1471.150024,1293306
2021-03-03,1472.000000,1481.650024,1466.150024,1474.599976,1474.599976,1227772
2021-03-04,1452.000000,1487.650024,1450.550049,1470.500000,1470.500000,1822476
2021-03-05,1465.000000,1493.000000,1462.199951,1474.199951,1474.199951,1954113
2021-03-08,1475.000000,1481.250000,1451.000000,1456.750000,1456.750000,1060584
2021-03-09,1470.000000,1478.900024,1445.000000,1456.900024,1456.900024,941590
2021-03-10,1470.000000,1481.000000,1463.000000,1471.250000,1471.250000,1257628
2021-03-12,1480.000000,1507.800049,1478.500000,1482.500000,1482.500000,2631081
2021-03-15,1496.900024,1496.900024,1471.000000,1492.199951,1492.199951,1482287
2021-03-16,1505.000000,1531.000000,1496.900024,1500.949951,1500.949951,3191850
2021-03-17,1494.250000,1499.550049,1470.050049,1472.550049,1472.550049,1195023
2021-03-18,1485.599976,1492.900024,1463.000000,1468.199951,1468.199951,1242978
2021-03-19,1450.000000,1470.849976,1432.050049,1465.449951,1465.449951,2360672
2021-03-22,1465.000000,1468.650024,1448.000000,1460.300049,1460.300049,1331121
2021-03-23,1460.300049,1514.800049,1454.000000,1495.349976,1495.349976,2534795
2021-03-24,1486.000000,1508.800049,1476.449951,1488.150024,1488.150024,1871092
2021-03-25,1484.099976,1498.500000,1447.750000,1450.849976,1450.849976,1609996
2021-03-26,1459.900024,1512.400024,1457.000000,1505.849976,1505.849976,1922278
2021-03-30,1510.000000,1563.000000,1510.000000,1552.199951,1552.199951,3466042
2021-03-31,1549.900024,1567.400024,1536.750000,1558.050049,1558.050049,1431746
2021-04-01,1560.000000,1593.300049,1551.550049,1559.349976,1559.349976,1343989
2021-04-05,1541.099976,1559.000000,1500.000000,1535.000000,1535.000000,1376233
2021-04-06,1529.500000,1548.000000,1509.000000,1525.500000,1525.500000,1400544
2021-04-07,1522.099976,1561.449951,1508.000000,1514.099976,1514.099976,2592185
2021-04-08,1529.250000,1579.000000,1525.500000,1571.300049,1571.300049,2085919
2021-04-09,1569.900024,1618.000000,1561.300049,1592.000000,1592.000000,3569146
2021-04-12,1571.000000,1572.650024,1502.250000,1510.449951,1510.449951,1889829
2021-04-13,1528.599976,1553.300049,1516.650024,1530.599976,1530.599976,1880575
2021-04-15,1545.000000,1554.500000,1515.550049,1538.550049,1538.550049,1313429
2021-04-16,1529.800049,1559.800049,1529.800049,1549.050049,1549.050049,1501276
2021-04-19,1525.000000,1532.449951,1500.099976,1518.699951,1518.699951,1439975
2021-04-20,1524.199951,1560.000000,1510.000000,1522.900024,1522.900024,1789104
2021-04-22,1530.000000,1530.000000,1473.150024,1480.849976,1480.849976,2200432
2021-04-23,1478.000000,1496.900024,1451.599976,1461.449951,1461.449951,1726070
2021-04-26,1470.000000,1489.750000,1465.150024,1479.849976,1479.849976,1020499
2021-04-27,1485.000000,1503.550049,1482.000000,1495.099976,1495.099976,1145908
2021-04-28,1505.000000,1514.900024,1491.699951,1508.849976,1508.849976,1037771
2021-04-29,1524.000000,1527.500000,1497.000000,1506.800049,1506.800049,1927546
2021-04-30,1500.000000,1516.550049,1471.000000,1491.650024,1491.650024,3691399
